["order", "way"]	[0.579520697167756, 0.73379310344827586, 0.65665690030801593]
["one", "present"]	[0.57947686116700203, 0.73375796178343944, 0.65661741147522079]
["means", "would"]	[0.57911392405063289, 0.73346693386773543, 0.65629042895918421]
["like", "made"]	[0.57894736842105265, 0.73333333333333328, 0.65614035087719302]
["case", "time"]	[0.57889344262295084, 0.73329007138221936, 0.65609175700258504]
["good", "may"]	[0.57872784150156409, 0.73315719947159841, 0.65594252048658119]
["long", "way"]	[0.57866379310344829, 0.73310580204778153, 0.65588479757561491]
["first", "form"]	[0.57850368809272923, 0.73297730307076103, 0.65574049558174519]
["like", "little"]	[0.57850241545893721, 0.73297628156082628, 0.65573934850988169]
["time", "whole"]	[0.57840083073727933, 0.73289473684210527, 0.65564778378969235]
["could", "every"]	[0.57829977628635343, 0.73281360737065915, 0.65555669182850629]
["even", "many"]	[0.57805429864253388, 0.73261648745519714, 0.65533539304886546]
["said", "would"]	[0.57802197802197797, 0.7325905292479109, 0.65530625363494444]
["case", "made"]	[0.57790055248618788, 0.7324929971988795, 0.65519677484253369]
["form", "upon"]	[0.5777537796976242, 0.73237508555783715, 0.65506443262773062]
["upon", "whole"]	[0.577728776185226, 0.73235499650593994, 0.65504188634558291]
["great", "whole"]	[0.57752808988764048, 0.73219373219373218, 0.65486091104068633]
["man", "well"]	[0.5774793388429752, 0.73215455140798957, 0.65481694512548239]
["little", "way"]	[0.57738748627881453, 0.732080723729993, 0.65473410500440377]
["either", "one"]	[0.57661290322580649, 0.73145780051150899, 0.65403535186865769]
["like", "way"]	[0.5760266370699223, 0.73098591549295777, 0.65350627628144009]
["first", "number"]	[0.57601713062098503, 0.73097826086956519, 0.65349769574527516]
["fact", "one"]	[0.57587939698492463, 0.73086734693877553, 0.65337337196185008]
["might", "us"]	[0.57565011820330969, 0.7306826706676669, 0.6531663944354883]
["every", "well"]	[0.57556935817805388, 0.73061760840998691, 0.65309348329402039]
["man", "way"]	[0.5755555555555556, 0.73060648801128347, 0.65308102178341954]
["far", "may"]	[0.57553956834532372, 0.73059360730593603, 0.65306658782562987]
["man", "upon"]	[0.57543103448275867, 0.73050615595075241, 0.65296859521675554]
["us", "world"]	[0.57514792899408285, 0.73027798647633357, 0.65271295773520821]
["every", "made"]	[0.57472527472527468, 0.72993719469644103, 0.65233123471085785]
["great", "people"]	[0.57420091324200917, 0.72951414068165332, 0.65185752696183119]
["new", "order"]	[0.57405405405405407, 0.72939560439560436, 0.65172482922482922]
["good", "would"]	[0.57403433476394849, 0.72937968643490114, 0.65170701059942482]
["every", "much"]	[0.57390300230946878, 0.72927366104181957, 0.65158833167564412]
["life", "much"]	[0.57375145180023224, 0.72915129151291513, 0.65145137165657374]
["time", "use"]	[0.57361963190184051, 0.72904483430799216, 0.65133223310491628]
["life", "world"]	[0.57360406091370564, 0.7290322580645161, 0.65131815948911087]
["first", "might"]	[0.57341907824222937, 0.72888283378746599, 0.65115095601484763]
["first", "whole"]	[0.57341907824222937, 0.72888283378746599, 0.65115095601484763]
["great", "old"]	[0.57291666666666663, 0.72847682119205293, 0.65069674392935983]
["well", "world"]	[0.57263157894736838, 0.72824631860776434, 0.65043894877756636]
["means", "way"]	[0.5725534308211474, 0.72818311874105868, 0.65036827478110304]
["may", "whole"]	[0.5723076923076923, 0.72798434442270055, 0.65014601836519637]
["might", "must"]	[0.57224118316268491, 0.72793053545586106, 0.65008585930927298]
["far", "great"]	[0.57222844344904811, 0.72792022792022792, 0.65007433568463802]
["good", "great"]	[0.57207718501702609, 0.72779783393501807, 0.64993750947602202]
["great", "make"]	[0.57204767063921991, 0.72777394900068915, 0.64991080981995453]
["could", "without"]	[0.57174392935982343, 0.72752808988764039, 0.64963600962373191]
["man", "new"]	[0.57174392935982343, 0.72752808988764039, 0.64963600962373191]
["one", "used"]	[0.57157258064516125, 0.7273893521488134, 0.64948096639698738]
["cent", "per"]	[0.5714285714285714, 0.72727272727272729, 0.64935064935064934]
["either", "may"]	[0.57127882599580715, 0.72715143428952633, 0.64921513014266674]
["life", "new"]	[0.57126948775055675, 0.72714386959603117, 0.64920667867329396]
["little", "many"]	[0.57094594594594594, 0.72688172043010757, 0.64891383318802676]
["every", "many"]	[0.57044673539518898, 0.7264770240700219, 0.64846187973260538]
["many", "number"]	[0.57043073341094297, 0.72646404744255, 0.64844739042674648]
["old", "one"]	[0.57027300303336703, 0.72633612363168065, 0.64830456333252384]
["may", "world"]	[0.57025641025641027, 0.72632266492488573, 0.648289537590648]
["made", "without"]	[0.57003257328990231, 0.72614107883817425, 0.64808682606403822]
["new", "world"]	[0.56997742663656881, 0.7260963335729691, 0.6480368801047689]
["well", "whole"]	[0.56977964323189922, 0.72593582887700536, 0.64785773605445229]
["great", "place"]	[0.56971677559912859, 0.72588480222068008, 0.64780078890990433]
["every", "new"]	[0.56969026548672563, 0.72586328400281885, 0.64777677474477224]
["may", "present"]	[0.56934306569343063, 0.72558139534883725, 0.64746223052113394]
["may", "used"]	[0.56932773109243695, 0.72556894243641235, 0.64744833676442459]
["case", "first"]	[0.56902002107481564, 0.72531900604432509, 0.64716951355957031]
["far", "way"]	[0.5690045248868778, 0.72530641672674834, 0.64715547080681302]
["even", "new"]	[0.56847826086956521, 0.72487872487872484, 0.64667849287414503]
["new", "without"]	[0.56845564074479737, 0.72486033519553073, 0.64665798797016405]
["also", "form"]	[0.56843267108167772, 0.72484166080225199, 0.64663716594196485]
["first", "means"]	[0.56839872746553555, 0.72481406355645706, 0.6466063955109963]
["far", "part"]	[0.56798245614035092, 0.72447552447552443, 0.64622899030793768]
["state", "would"]	[0.56796628029504737, 0.72446236559139787, 0.64621432294322267]
["even", "part"]	[0.56779661016949157, 0.72432432432432436, 0.64606046724690791]
["first", "life"]	[0.5675105485232067, 0.72409152086137285, 0.64580103469228978]
["fact", "may"]	[0.56725755995828986, 0.72388556220891553, 0.6455715610836027]
["good", "much"]	[0.56718192627824016, 0.72382397572078905, 0.6455029509995146]
["form", "must"]	[0.56714761376248612, 0.72379603399433423, 0.64547182387841018]
["even", "might"]	[0.56703567035670355, 0.72370486656200939, 0.64537026845935652]
["make", "must"]	[0.56688596491228072, 0.72358292512246325, 0.64523444501737193]
["made", "means"]	[0.56685082872928172, 0.72355430183356839, 0.64520256528142506]
["like", "us"]	[0.5665137614678899, 0.72327964860907756, 0.64489670503848373]
["might", "well"]	[0.56649214659685865, 0.7232620320855615, 0.64487708934121013]
["great", "work"]	[0.56640181611804763, 0.72318840579710142, 0.64479511095757447]
["made", "use"]	[0.5653128430296378, 0.72230014025245437, 0.64380649164104609]
["even", "must"]	[0.56502732240437159, 0.72206703910614523, 0.64354718075525841]
["part", "state"]	[0.56502732240437159, 0.72206703910614523, 0.64354718075525841]
["used", "well"]	[0.56498388829215895, 0.72203157172271792, 0.64350773000743844]
["case", "would"]	[0.56490134994807895, 0.72196416721964163, 0.64343275858386029]
["men", "would"]	[0.56488549618320616, 0.7219512195121951, 0.64341835784770063]
["far", "well"]	[0.56485355648535562, 0.72192513368983957, 0.6433893450875976]
["made", "man"]	[0.56474428726877035, 0.72183588317107095, 0.64329008521992059]
["form", "would"]	[0.56449948400412797, 0.72163588390501321, 0.64306768395457059]
["long", "us"]	[0.56430155210643018, 0.7214741318214033, 0.6428878419639168]
["old", "time"]	[0.56415694591728527, 0.72135593220338978, 0.64275643906033753]
["means", "upon"]	[0.56399132321041212, 0.72122052704576978, 0.64260592512809089]
["great", "order"]	[0.5639658848614072, 0.72119972733469662, 0.64258280609805185]
["two", "without"]	[0.56393442622950818, 0.72117400419287214, 0.64255421521119016]
["first", "state"]	[0.56382978723404253, 0.72108843537414968, 0.64245911130409605]
["number", "part"]	[0.56379498364231184, 0.72105997210599726, 0.64242747787415455]
["might", "much"]	[0.56374269005847955, 0.72101720269259539, 0.64237994637553752]
["life", "part"]	[0.56371490280777536, 0.72099447513812154, 0.64235468897294845]
["place", "way"]	[0.56311745334796925, 0.7205056179775281, 0.64181153566274873]
["life", "many"]	[0.56307339449541283, 0.72046955245781363, 0.64177147347661323]
["life", "way"]	[0.56284760845383763, 0.72028469750889679, 0.64156615298136721]
["part", "whole"]	[0.56284153005464477, 0.72027972027972031, 0.6415606251671826]
["little", "part"]	[0.56282998944033791, 0.72027027027027024, 0.64155012985530413]
["every", "must"]	[0.56270810210876798, 0.72017045454545459, 0.64143927832711123]
["could", "place"]	[0.56263736263736264, 0.72011251758087202, 0.64137494010911733]
["large", "one"]	[0.5625, 0.71999999999999997, 0.64124999999999999]
["also", "number"]	[0.5621500559910414, 0.71971326164874549, 0.64093165881989345]
["many", "people"]	[0.56213017751479288, 0.71969696969696972, 0.6409135736058813]
["like", "new"]	[0.56188389923329685, 0.71949509116409538, 0.64068949519869611]
["life", "us"]	[0.56184971098265901, 0.71946706143597339, 0.64065838620931626]
["must", "without"]	[0.56153846153846154, 0.71921182266009853, 0.64037514209928004]
["even", "like"]	[0.56152927120669061, 0.71920428462127006, 0.64036677791398033]
["life", "upon"]	[0.56142241379310343, 0.71911663216011046, 0.64026952297660689]
["much", "world"]	[0.56140350877192979, 0.7191011235955056, 0.6402523161837177]
["old", "would"]	[0.56121343445287108, 0.71894517696044413, 0.64007930570665761]
["well", "work"]	[0.56097560975609762, 0.71875, 0.63986280487804881]
["little", "us"]	[0.56094808126410833, 0.71872740419378167, 0.639837742728945]
["found", "many"]	[0.56068743286788403, 0.71851342050929112, 0.63960042668858752]
["every", "little"]	[0.56062424969988001, 0.71846153846153848, 0.6395428940807093]
["shall", "would"]	[0.56057268722466957, 0.71841919548341571, 0.63949594135404264]
["first", "use"]	[0.56033578174186782, 0.71822461331540011, 0.63928019752863396]
["could", "see"]	[0.56023391812865497, 0.71814092953523234, 0.63918742383194371]
["way", "without"]	[0.56017505470459517, 0.71809256661991583, 0.6391338106622555]
["long", "much"]	[0.56008820286659311, 0.71802120141342751, 0.63905470214001037]
["place", "two"]	[0.56004366812227069, 0.71798460461861446, 0.63901413637044258]
["good", "well"]	[0.55966209081309393, 0.7176709546377793, 0.63866652272543667]
["use", "would"]	[0.55958549222797926, 0.71760797342192695, 0.63859673282495311]
["first", "work"]	[0.55939524838012955, 0.7174515235457064, 0.63842338596291803]
["number", "would"]	[0.55857740585774063, 0.71677852348993287, 0.63767796467383675]
["form", "made"]	[0.5585683297180043, 0.71677105080027836, 0.63766969025914133]
["way", "world"]	[0.55793025871766033, 0.7162454873646209, 0.63708787304114067]
["one", "see"]	[0.5579053373615307, 0.71622495151906918, 0.63706514444029994]
["every", "way"]	[0.55788313120176403, 0.71620665251238502, 0.63704489185707458]
["also", "even"]	[0.5578378378378378, 0.71616932685634971, 0.63700358234709376]
["new", "place"]	[0.55773420479302838, 0.71608391608391608, 0.63690906043847217]
["end", "time"]	[0.55753138075313813, 0.71591672263263939, 0.6367240516928887]
["one", "said"]	[0.55734406438631789, 0.7157622739018088, 0.63655316914406335]
["life", "must"]	[0.55728587319243605, 0.71571428571428575, 0.63650007945336085]
["little", "two"]	[0.55723542116630664, 0.7156726768377254, 0.63645404900201608]
["people", "us"]	[0.55714285714285716, 0.7155963302752294, 0.63636959370904322]
["take", "would"]	[0.55700325732899025, 0.71548117154811719, 0.63624221443855378]
["new", "state"]	[0.5569196428571429, 0.71541218637992832, 0.63616591461853567]
["good", "upon"]	[0.55678059536934954, 0.7152974504249292, 0.63603902289713932]
["present", "well"]	[0.55673382820784734, 0.71525885558583102, 0.63599634189683918]
["upon", "world"]	[0.55664488017429192, 0.71518544436668996, 0.63591516227049094]
["means", "must"]	[0.55642458100558656, 0.71500358937544872, 0.63571408519051764]
["see", "would"]	[0.55639913232104121, 0.71498257839721258, 0.63569085535912695]
["new", "number"]	[0.5556792873051225, 0.71438797423049394, 0.63503363076780817]
["make", "two"]	[0.55567567567567566, 0.71438498957609453, 0.63503033262588504]
["fact", "part"]	[0.55555555555555558, 0.7142857142857143, 0.63492063492063489]
["said", "time"]	[0.55555555555555558, 0.7142857142857143, 0.63492063492063489]
["use", "used"]	[0.55555555555555558, 0.7142857142857143, 0.63492063492063489]
["case", "must"]	[0.55543237250554323, 0.71418389166072704, 0.63480813208313513]
["one", "take"]	[0.55533199195171024, 0.71410090556274253, 0.63471644875722633]
["far", "first"]	[0.55508474576271183, 0.71389645776566757, 0.6344906017641897]
["men", "one"]	[0.55477386934673367, 0.71363930187459601, 0.6342065856106649]
["new", "people"]	[0.55454545454545456, 0.71345029239766078, 0.63399787347155767]
["also", "long"]	[0.55449735449735449, 0.71341048332198775, 0.63395391890967112]
["men", "time"]	[0.55449735449735449, 0.71341048332198775, 0.63395391890967112]
["part", "without"]	[0.55449735449735449, 0.71341048332198775, 0.63395391890967112]
["case", "two"]	[0.5544554455445545, 0.7133757961783439, 0.63391562086144915]
["either", "time"]	[0.55439330543933052, 0.71332436069986538, 0.633858833069598]
["present", "time"]	[0.5541666666666667, 0.71313672922252014, 0.63365169794459342]
["like", "long"]	[0.55413271245634454, 0.71310861423220973, 0.63362066334427714]
["may", "work"]	[0.55406797116374873, 0.71305500331345262, 0.63356148723860062]
["even", "little"]	[0.5539906103286385, 0.71299093655589119, 0.63349077344226479]
["one", "still"]	[0.55398587285570133, 0.71298701298701295, 0.63348644292135714]
["like", "two"]	[0.55398037077426387, 0.71298245614035083, 0.63348141345730735]
["new", "work"]	[0.5539160045402951, 0.71292914536157781, 0.63342257495093646]
["every", "part"]	[0.55389541088580574, 0.71291208791208793, 0.63340374939894684]
["far", "upon"]	[0.55374592833876224, 0.71278825995807127, 0.63326709414841675]
["man", "men"]	[0.55354838709677423, 0.71262458471760792, 0.63308648590719108]
["end", "may"]	[0.55325749741468455, 0.7123834886817576, 0.63282049304822108]
["fact", "time"]	[0.55208333333333337, 0.71140939597315433, 0.63174636465324385]
["us", "without"]	[0.55203619909502266, 0.71137026239067058, 0.63170323074284662]
["form", "way"]	[0.55202628696604605, 0.71136203246294993, 0.63169415971449805]
["could", "life"]	[0.55199115044247793, 0.71133285816108338, 0.63166200430178066]
["also", "fact"]	[0.55188141391106038, 0.71124173401910362, 0.63156157396508195]
["good", "us"]	[0.55135773317591497, 0.71080669710806699, 0.63108221514199103]
["little", "long"]	[0.55045871559633031, 0.7100591715976331, 0.63025894359698165]
["take", "time"]	[0.5501583949313622, 0.7098092643051771, 0.6299838296182696]
["may", "people"]	[0.54984583761562178, 0.70954907161803715, 0.62969745461682947]
["make", "much"]	[0.54983202687569988, 0.70953757225433522, 0.62968479956501755]
["might", "way"]	[0.54972067039106143, 0.70944484498918525, 0.6295827576901234]
["may", "said"]	[0.54963427377220486, 0.70937289278489546, 0.62950358327855016]
["might", "new"]	[0.54949944382647387, 0.70926058865757358, 0.62938001624202378]
["man", "part"]	[0.54931071049840929, 0.70910335386721424, 0.62920703218281182]
["could", "far"]	[0.54921700223713643, 0.70902527075812272, 0.62912113649762957]
["every", "man"]	[0.54897218863361552, 0.70882123341139736, 0.62889671102250644]
["life", "man"]	[0.54866180048661806, 0.70856245090337788, 0.62861212569499791]
["case", "found"]	[0.54805491990846678, 0.70805617147080557, 0.62805554568963617]
["see", "time"]	[0.54794520547945202, 0.70796460176991149, 0.62795490362468176]
["much", "without"]	[0.54780652418447695, 0.70784883720930236, 0.62782768069688966]
["many", "might"]	[0.54775604142692746, 0.70780669144981412, 0.62778136643837079]
["may", "shall"]	[0.54756871035940802, 0.70765027322404372, 0.62760949179172587]
["way", "work"]	[0.54710556186152104, 0.70726338958180479, 0.62718447572166292]
["still", "time"]	[0.54708994708994707, 0.707250341997264, 0.62717014454360553]
["work", "would"]	[0.54708994708994707, 0.707250341997264, 0.62717014454360553]
["could", "world"]	[0.54697986577181212, 0.70715835140997829, 0.62706910859089526]
["even", "long"]	[0.54691075514874143, 0.70710059171597628, 0.6270056734323588]
["first", "people"]	[0.54662379421221863, 0.7068607068607069, 0.62674225053646282]
["little", "new"]	[0.54662379421221863, 0.7068607068607069, 0.62674225053646282]
["also", "case"]	[0.54654983570646221, 0.70679886685552407, 0.62667435128099314]
["first", "good"]	[0.54642475987193173, 0.70669427191166323, 0.62655951589179748]
["fact", "well"]	[0.54641350210970463, 0.70668485675306958, 0.6265491794313871]
["either", "would"]	[0.54632587859424919, 0.70661157024793386, 0.62646872442109158]
["far", "made"]	[0.5461538461538461, 0.70646766169154229, 0.6263107539226942]
["could", "men"]	[0.54577056778679023, 0.70614692653673161, 0.62595874716176092]
["two", "use"]	[0.54545454545454541, 0.70588235294117652, 0.62566844919786102]
["see", "upon"]	[0.54535274356103025, 0.70579710144927532, 0.62557492250515279]
["shall", "time"]	[0.54526091586794467, 0.70572019297036526, 0.62549055441915491]
["means", "order"]	[0.54523809523809519, 0.70570107858243447, 0.62546958691026489]
["case", "use"]	[0.54523227383863082, 0.70569620253164556, 0.62546423818513819]
["great", "state"]	[0.54505494505494501, 0.70554765291607402, 0.62530129898550957]
["part", "work"]	[0.54505494505494501, 0.70554765291607402, 0.62530129898550957]
["make", "many"]	[0.54495005549389564, 0.70545977011494254, 0.62520491280441903]
["like", "part"]	[0.54487856388595568, 0.70539986329460014, 0.62513921359027791]
["also", "make"]	[0.54457572502685281, 0.7051460361613352, 0.62486088059409406]
["fact", "first"]	[0.54457572502685281, 0.7051460361613352, 0.62486088059409406]
["made", "might"]	[0.54445664105378699, 0.70504619758351106, 0.62475141931864897]
["one", "shall"]	[0.5444444444444444, 0.70503597122302153, 0.62474020783373296]
["also", "state"]	[0.54434589800443456, 0.70495333811916727, 0.62464961806180086]
["part", "present"]	[0.54405286343612336, 0.7047075606276747, 0.62438021203189908]
["good", "new"]	[0.54382022471910108, 0.70451237263464339, 0.62416629867687223]
["many", "world"]	[0.54367816091954024, 0.70439314966492927, 0.62403565529223481]
["good", "many"]	[0.54365541327124567, 0.70437405731523384, 0.6240147352932397]
["either", "upon"]	[0.54364640883977899, 0.70436649964209019, 0.62400645424093459]
["people", "well"]	[0.54354669464847849, 0.70428280081577155, 0.62391474773212496]
["great", "take"]	[0.54337899543378998, 0.70414201183431957, 0.62376050363405477]
["found", "order"]	[0.54314159292035402, 0.70394265232974906, 0.62354212262505149]
["like", "many"]	[0.54311310190369544, 0.70391872278664736, 0.62351591234517145]
["another", "one"]	[0.54305977710233033, 0.70387393302692058, 0.6234668550646254]
["many", "without"]	[0.5429208472686734, 0.70375722543352603, 0.62333903635109977]
["great", "men"]	[0.54275940706955528, 0.70362158167036215, 0.62319049436995866]
["must", "place"]	[0.54239130434782612, 0.70331219168428472, 0.62285174801605536]
["less", "one"]	[0.54225352112676062, 0.70319634703196343, 0.62272493407936202]
["part", "world"]	[0.54211663066954641, 0.70308123249299714, 0.62259893158127178]
["end", "first"]	[0.54184549356223177, 0.70285316631871952, 0.62234932994047565]
["form", "new"]	[0.54171180931744312, 0.70274068868587491, 0.62222624900165902]
["could", "said"]	[0.54157043879907618, 0.70262172284644198, 0.62209608082275913]
["case", "upon"]	[0.54140127388535031, 0.7024793388429752, 0.62194030636416275]
["every", "might"]	[0.54130702836004929, 0.70240000000000002, 0.62185351418002466]
["must", "use"]	[0.54125412541254125, 0.70235546038543895, 0.62180479289899004]
["may", "take"]	[0.54110301768990632, 0.70222822417285613, 0.62166562093138122]
["could", "shall"]	[0.54098360655737709, 0.7021276595744681, 0.62155563306592265]
["found", "long"]	[0.54098360655737709, 0.7021276595744681, 0.62155563306592265]
["man", "many"]	[0.54087346024636063, 0.70203488372093026, 0.6214541719836455]
["form", "means"]	[0.5408038976857491, 0.70197628458498029, 0.6213900911353647]
["end", "part"]	[0.54074889867841414, 0.70192994996426017, 0.62133942432133715]
["even", "man"]	[0.54073199527744986, 0.70191570881226051, 0.62132385204485518]
["life", "made"]	[0.54054054054054057, 0.70175438596491224, 0.62114746325272641]
["could", "good"]	[0.54002254791431792, 0.70131771595900438, 0.62067013193666121]
["use", "way"]	[0.53997809419496168, 0.70128022759601705, 0.62062916089548936]
["new", "use"]	[0.53980370774263908, 0.70113314447592068, 0.62046842610927988]
["little", "must"]	[0.53978494623655915, 0.7011173184357542, 0.62045113233615667]
["nature", "one"]	[0.53977844914400808, 0.70111183780248532, 0.62044514347324675]
["like", "must"]	[0.53971708378672467, 0.7010600706713781, 0.62038857722905139]
["every", "two"]	[0.53963083604777418, 0.70098730606488013, 0.62030907105632715]
["long", "place"]	[0.53908045977011498, 0.70052277819268105, 0.61980161898139796]
["people", "way"]	[0.53898305084745768, 0.70044052863436124, 0.61971178974090946]
["also", "means"]	[0.53896816684961579, 0.70042796005706132, 0.61969806345333855]
["form", "two"]	[0.53896103896103897, 0.70042194092827004, 0.61969148994465451]
["certain", "one"]	[0.53884964682139258, 0.70032786885245901, 0.6195887578369258]
["large", "number"]	[0.53846153846153844, 0.69999999999999996, 0.61923076923076925]
["among", "one"]	[0.53838383838383841, 0.69993434011818778, 0.61915908925101304]
["first", "old"]	[0.53837837837837843, 0.69992972593113145, 0.61915405215475494]
["great", "means"]	[0.53804347826086951, 0.69964664310954061, 0.61884506068520506]
["even", "make"]	[0.53783469150174623, 0.69947009841029528, 0.61865239495602076]
["must", "state"]	[0.5377777777777778, 0.69942196531791911, 0.61859987154784846]
["general", "one"]	[0.53722334004024141, 0.69895287958115182, 0.61808810981069662]
["less", "may"]	[0.53717277486910997, 0.69891008174386926, 0.61804142830648967]
["large", "well"]	[0.53715498938428874, 0.69889502762430944, 0.61802500850429909]
["still", "would"]	[0.53713670613562969, 0.69887955182072825, 0.61800812897817892]
["many", "order"]	[0.53711790393013104, 0.69886363636363635, 0.61799077014688364]
["many", "men"]	[0.53681710213776723, 0.69860896445131371, 0.61771303329454041]
["form", "order"]	[0.53675612602100353, 0.69855732725892183, 0.61765672663996263]
["could", "people"]	[0.53672316384180796, 0.69852941176470584, 0.6176262878032569]
["made", "work"]	[0.53666666666666663, 0.69848156182212584, 0.61757411424439623]
["great", "still"]	[0.5365296803652968, 0.69836552748885583, 0.61744760392707632]
["made", "whole"]	[0.53602620087336239, 0.69793887704335467, 0.61698253895835853]
["man", "must"]	[0.53586956521739126, 0.69780608634111818, 0.61683782577925472]
["great", "power"]	[0.53579676674364896, 0.69774436090225567, 0.61677056382295237]
["could", "means"]	[0.53575357535753576, 0.69770773638968486, 0.61673065587361031]
["large", "may"]	[0.53567735263702176, 0.69764309764309762, 0.61666022514005969]
["must", "whole"]	[0.53555555555555556, 0.69753979739507954, 0.6165476764753175]
["case", "way"]	[0.53544165757906215, 0.69744318181818177, 0.61644241969862201]
["many", "whole"]	[0.53538812785388123, 0.69739776951672861, 0.61639294868530492]
["form", "great"]	[0.53533190578158463, 0.69735006973500702, 0.61634098775829582]
["men", "us"]	[0.53532934131736531, 0.69734789391575658, 0.61633861761656095]
["either", "must"]	[0.53530751708428248, 0.69732937685459939, 0.61631844696944094]
["every", "long"]	[0.53526011560693643, 0.69728915662650603, 0.61627463611672129]
["found", "use"]	[0.53522727272727277, 0.69726128793486308, 0.61624428033106793]
["could", "old"]	[0.53493699885452461, 0.69701492537313436, 0.61597596211382943]
["one", "power"]	[0.53474320241691842, 0.69685039370078738, 0.6157967980588529]
["two", "whole"]	[0.53472987872105848, 0.69683908045977017, 0.61578447959041438]
["among", "great"]	[0.53464203233256347, 0.69676448457486828, 0.61570325845371587]
["also", "without"]	[0.53433476394849788, 0.69650349650349652, 0.61541913022599726]
["far", "new"]	[0.53414096916299558, 0.69633883704235466, 0.61523990310267518]
["little", "without"]	[0.53387850467289721, 0.69611576542269615, 0.61499713504779674]
["one", "right"]	[0.53380423814328959, 0.69605263157894737, 0.61492843486111848]
["form", "use"]	[0.53373493975903619, 0.69599371563236445, 0.61486432769570032]
["good", "way"]	[0.53363228699551568, 0.69590643274853803, 0.61476935987202685]
["man", "much"]	[0.53363228699551568, 0.69590643274853803, 0.61476935987202685]
["also", "might"]	[0.53362734288864389, 0.69590222861250894, 0.61476478575057647]
["also", "every"]	[0.53354978354978355, 0.69583627381792523, 0.61469302868385434]
["great", "said"]	[0.53340883352208379, 0.69571639586410639, 0.61456261469309514]
["great", "use"]	[0.53340517241379315, 0.69571328179901615, 0.61455922710640465]
["make", "order"]	[0.53333333333333333, 0.69565217391304346, 0.61449275362318834]
["first", "used"]	[0.53326180257510725, 0.69559132260321899, 0.61442656258916317]
["time", "used"]	[0.5331262939958592, 0.69547602970965561, 0.6143011618527574]
["may", "nature"]	[0.53298429319371732, 0.69535519125683065, 0.61416974222527398]
["made", "take"]	[0.53280542986425339, 0.69520295202952032, 0.61400419094688685]
["even", "world"]	[0.53253012048192772, 0.69496855345911945, 0.61374933697052358]
["like", "much"]	[0.53243847874720363, 0.69489051094890508, 0.6136644948480543]
["another", "time"]	[0.53234358430540829, 0.69480968858131487, 0.61357663644336158]
["found", "much"]	[0.53234358430540829, 0.69480968858131487, 0.61357663644336158]
["also", "man"]	[0.53232758620689657, 0.69479606188466947, 0.61356182404578297]
["like", "old"]	[0.53223767383059417, 0.69471947194719474, 0.61347857288889451]
["found", "make"]	[0.53222222222222226, 0.69470630891950691, 0.61346426557086464]
["new", "old"]	[0.53181818181818186, 0.6943620178041543, 0.61309009981116813]
["man", "two"]	[0.53175457481162536, 0.69430780042164442, 0.61303118761663489]
["much", "order"]	[0.53172866520787743, 0.69428571428571428, 0.61300718974679591]
["anterior", "posterior"]	[0.53164556962025311, 0.69421487603305787, 0.61293022282665555]
["man", "old"]	[0.53164556962025311, 0.69421487603305787, 0.61293022282665555]
["end", "would"]	[0.53157894736842104, 0.69415807560137455, 0.61286851148489774]
["found", "us"]	[0.53134962805526031, 0.69396252602359476, 0.61265607703942759]
["upon", "use"]	[0.53115100316789865, 0.69379310344827583, 0.61247205330808718]
["place", "us"]	[0.53072625698324027, 0.69343065693430661, 0.61207845695877339]
["among", "time"]	[0.53072033898305082, 0.69342560553633215, 0.61207297225969148]
["even", "people"]	[0.53063725490196079, 0.6933546837469976, 0.61199596932447919]
["great", "number"]	[0.5304347826086957, 0.69318181818181823, 0.61180830039525702]
["far", "us"]	[0.53042479908151552, 0.69317329332333089, 0.6117990462024232]
["little", "man"]	[0.52989449003516997, 0.69272030651340999, 0.61130739827429004]
["far", "much"]	[0.52974828375286043, 0.69259536275243083, 0.61117182325264563]
["much", "whole"]	[0.52974828375286043, 0.69259536275243083, 0.61117182325264563]
["also", "little"]	[0.52972399150743099, 0.69257460097154755, 0.61114929623948933]
["found", "place"]	[0.52960893854748603, 0.69247626004382756, 0.61104259929565674]
["one", "set"]	[0.52935222672064774, 0.69225678358702847, 0.61080450515383811]
["end", "well"]	[0.52922755741127347, 0.69215017064846418, 0.61068886402986888]
["every", "like"]	[0.52920143027413591, 0.69212782540919715, 0.61066462784166653]
["see", "well"]	[0.52910052910052907, 0.69204152249134943, 0.61057102579593925]
["large", "two"]	[0.52901023890784982, 0.6919642857142857, 0.61048726231106776]
["even", "life"]	[0.52899408284023663, 0.69195046439628483, 0.61047227361826073]
["old", "well"]	[0.52897787144362485, 0.69193659545141284, 0.6104572334475189]
["us", "whole"]	[0.52866972477064222, 0.69167291822955734, 0.61017132150009978]
["good", "made"]	[0.52863436123348018, 0.69164265129683, 0.61013850626515509]
["three", "two"]	[0.52857142857142858, 0.69158878504672894, 0.61008010680907876]
["much", "state"]	[0.52853881278538817, 0.69156086631814784, 0.61004983955176795]
["first", "large"]	[0.52852529601722287, 0.69154929577464785, 0.61003729589593536]
["present", "would"]	[0.52830188679245282, 0.69135802469135799, 0.60982995574190535]
["number", "upon"]	[0.52822151224707137, 0.6912891986062718, 0.60975535542667159]
["made", "state"]	[0.52819956616052066, 0.69127040454222854, 0.6097349853513746]
["take", "well"]	[0.52804232804232809, 0.69113573407202211, 0.6095890310571751]
["far", "two"]	[0.52799121844127328, 0.69109195402298851, 0.60954158623213095]
